NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,CUSINE TYPE,RATING,VOTES
Captain's Cafe,500,"['Cafe', 'North Indian', 'Mughlai', 'Italian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/captains-cafe-sikandra/info,Café,4.0,156.0
Chokho Jeeman Marwari Jain Bhojanalya,400,['Rajasthani'],Agra,Civil Lines,https://www.zomato.com/agra/chokho-jeeman-marwari-jain-bhojanalya-civil-lines/info,Casual Dining,4.2,447.0
Shri Tirupati No.1 Family Restaurant,300,"['North Indian', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/shri-tirupati-no-1-family-restaurant-sikandra/info,Quick Bites,3.8,121.0
Chaat Chowpaati,150,['Street Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/chaat-chowpaati-kamla-nagar/info,Quick Bites,3.8,137.0
Sattolala Food Court,200,"['North Indian', 'Desserts']",Agra,Shahganj,https://www.zomato.com/agra/sattolala-food-court-shahganj/info,Quick Bites,3.5,158.0
Q'sinn,1000,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/qsinn-2-civil-lines/info,Casual Dining,4.1,115.0
Chimmanlal Puri Wale,150,"['North Indian', 'Street Food', 'Mithai']",Agra,Mantola,https://www.zomato.com/agra/chimmanlal-puri-wale-mantola/info,Quick Bites,4.0,155.0
Sizzling Salt,800,['North Indian'],Agra,Khandari,https://www.zomato.com/agra/sizzling-salt-1-khandari/info,Casual Dining,4.1,138.0
Chainess,200,"['Tea', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/chainess-civil-lines/info,Quick Bites,4.2,105.0
The Big Bun,250,"['Burger', 'Sandwich', 'Fast Food', 'Pizza', 'Rolls', 'Bakery']",Agra,Civil Lines,https://www.zomato.com/agra/the-big-bun-civil-lines/info,Quick Bites,4.4,155.0
Family Zaika Restro & Lounge,800,"['North Indian', 'South Indian', 'Chinese']",Agra,Kamla Nagar,https://www.zomato.com/agra/family-zaika-restro-lounge-kamla-nagar/info,Casual Dining,3.7,110.0
Sheroes Hangout,200,"['Cafe', 'North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/sheroes-hangout-tajganj/info,Café,4.9,253.0
The Grand Gopika Thaal By GMB,800,"['North Indian', 'Rajasthani', 'Gujarati']",Agra,Tajganj,https://www.zomato.com/agra/the-grand-gopika-thaal-by-gmb-tajganj/info,Casual Dining,4.2,27.0
New Moon Light Restaurant,350,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/new-moon-light-restaurant-civil-lines/info,Dhaba,3.7,115.0
Gulab Snacks Parlour,200,['Fast Food'],Agra,Khandari,https://www.zomato.com/agra/gulab-snacks-parlour-khandari/info,Quick Bites,3.2,6.0
Chunar Chicken,500,['Mughlai'],Agra,Mantola,https://www.zomato.com/agra/chunar-chicken-mantola/info,Quick Bites,3.2,6.0
Chotu Puri Wale,100,"['North Indian', 'Beverages']",Agra,Tajganj,https://www.zomato.com/agra/chotu-puri-wale-tajganj/info,Quick Bites,0.0,0.0
Four Seasons Fun & Food Village,500,"['Chinese', 'North Indian']",Agra,Dayal Bagh,https://www.zomato.com/agra/four-seasons-fun-food-village-dayal-bagh/info,Quick Bites,3.2,8.0
Shri Giraj Chaat Bhandaar,100,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/shri-giraj-chaat-bhandaar-agra-cantt/info,Quick Bites,0.0,0.0
Jack N Jill,200,['Fast Food'],Agra,Arjun Nagar,https://www.zomato.com/agra/jack-n-jill-arjun-nagar/info,Quick Bites,3.0,4.0
RS Crazy Bites,100,"['Sandwich', 'Burger']",Agra,Civil Lines,https://www.zomato.com/agra/rs-crazy-bites-civil-lines/info,Quick Bites,3.1,5.0
Maa Vaishno Pizza & Burger,150,"['Fast Food', 'Pizza']",Agra,Kuberpur,https://www.zomato.com/agra/maa-vaishno-pizza-burger-kuberpur/info,Quick Bites,0.0,0.0
Anjana Restaurant,500,"['Chinese', 'Fast Food', 'North Indian']",Agra,Tajganj,https://www.zomato.com/agra/anjana-restaurant-tajganj/info,Quick Bites,3.1,8.0
Hangout- The Lounge Bar,600,['Finger Food'],Agra,Lohamandi,https://www.zomato.com/agra/hangout-the-lounge-bar-lohamandi/info,Bar,3.1,4.0
Jawahar Bhojnalya,200,['North Indian'],Agra,Dayal Bagh,https://www.zomato.com/agra/jawahar-bhojnalya-dayal-bagh/info,Quick Bites,3.2,4.0
Idli.com,150,['South Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/idli-com-agra-cantt/info,Quick Bites,0.0,0.0
Ice Cream Factory,150,"['Ice Cream', 'Beverages']",Agra,Civil Lines,https://www.zomato.com/agra/ice-cream-factory-civil-lines/info,Unknown,0.0,0.0
Hashim Restaurant,250,"['Biryani', 'North Indian']",Agra,Shahganj,https://www.zomato.com/agra/hashim-restaurant-shahganj/info,Quick Bites,3.1,4.0
Chef Signature - Kabab Factory,250,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/chef-signature-kabab-factory-tajganj/info,Unknown,0.0,0.0
The Chamber,1500,"['North Indian', 'Mughlai', 'Continental', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/the-chamber-tajganj/info,Quick Bites,3.1,4.0
Cottage Cafe,100,['Fast Food'],Agra,Civil Lines,https://www.zomato.com/agra/cottage-cafe-civil-lines/info,Quick Bites,3.1,4.0
Hotel Ganpati,250,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/hotel-ganpati-tajganj/info,Quick Bites,3.0,4.0
Tikka Factory,400,"['Kebab', 'North Indian', 'Rolls', 'Chinese', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/tikka-factory-sikandra/info,Casual Dining,0.0,0.0
Ganpati Hotel and Restaurant,350,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/ganpati-hotel-and-restaurant-sikandra/info,Quick Bites,3.0,4.0
Desi Tadka Restaurant,800,"['North Indian', 'Italian']",Agra,Lohamandi,https://www.zomato.com/agra/desi-tadka-restaurant-lohamandi/info,Casual Dining,3.2,6.0
SR CHICKEN CORNER & RESTAURANT,0,"['Biryani', 'Charcoal Chicken', 'Hyderabadi']",Agra,Tajganj,https://www.zomato.com/agra/sr-chicken-corner-restaurant-tajganj/info,Unknown,0.0,0.0
Chick Chick Corner,500,['Mughlai'],Agra,Kamla Nagar,https://www.zomato.com/agra/chick-chick-corner-kamla-nagar/info,Quick Bites,2.8,8.0
Jain Sweet And Milk Corner,150,"['Mithai', 'Street Food']",Agra,Sikandra,https://www.zomato.com/agra/jain-sweet-and-milk-corner-sikandra/info,Sweet Shop,0.0,0.0
Devil Disc & Restaurant,600,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/devil-disc-restaurant-sikandra/info,Casual Dining,3.1,4.0
Ram Cafe & Bakers,100,"['Fast Food', 'Desserts']",Agra,Sikandra,https://www.zomato.com/agra/ram-cafe-bakers-sikandra/info,Unknown,0.0,0.0
Krishna Dosa Factory,200,['South Indian'],Agra,Sikandra,https://www.zomato.com/agra/krishna-dosa-factory-sikandra/info,Quick Bites,0.0,0.0
Haji Ji Restaurant,200,['North Indian'],Agra,Mantola,https://www.zomato.com/agra/haji-ji-restaurant-mantola/info,Quick Bites,0.0,0.0
Shiv Sweet,200,"['Mithai', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/shiv-sweet-sikandra/info,Sweet Shop,0.0,0.0
Vansiwala Family Restaurant,300,"['North Indian', 'South Indian', 'Chinese']",Agra,Shahganj,https://www.zomato.com/agra/vansiwala-family-restaurant-shahganj/info,Quick Bites,0.0,0.0
Prince Of Spice,750,"['North Indian', 'Mughlai', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/prince-of-spice-tajganj/info,Casual Dining,3.1,7.0
Al Baik Restaurant,350,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/al-baik-restaurant-civil-lines/info,Quick Bites,3.0,4.0
Shri Mangalam Dhabha,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/shri-mangalam-dhabha-sikandra/info,Dhaba,0.0,0.0
Chacha Ji Ka Dhaba,600,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/chacha-ji-ka-dhaba-civil-lines/info,Casual Dining,0.0,0.0
Aggarwal Fast Food & Restaurant,200,['Fast Food'],Agra,Mantola,https://www.zomato.com/agra/aggarwal-fast-food-restaurant-mantola/info,Quick Bites,3.1,6.0
Chatkara Restaurant,400,"['Chinese', 'Indian', 'North Indian']",Agra,Tajganj,https://www.zomato.com/agra/chatkara-restaurant-tajganj/info,Quick Bites,3.1,6.0
B K Hotel,250,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/b-k-hotel-rakabganj/info,Quick Bites,0.0,0.0
Kulfiano,200,['Ice Cream'],Agra,Agra Cantt,https://www.zomato.com/agra/kulfiano-agra-cantt/info,Dessert Parlor,3.1,5.0
Apni Rasoi,250,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/apni-rasoi-tajganj/info,Quick Bites,0.0,0.0
New Vrindavan Pan Bhandar,100,['Paan'],Agra,Kamla Nagar,https://www.zomato.com/agra/new-vrindavan-pan-bhandar-kamla-nagar/info,Paan Shop,0.0,0.0
Tammana bhojnalya,150,['Indian'],Agra,Kamla Nagar,https://www.zomato.com/agra/tammana-bhojnalya-kamla-nagar/info,Bhojanalya,0.0,0.0
Saffron Restaurant,800,"['Beverages', 'Chinese', 'Continental', 'North Indian', 'South Indian']",Agra,Rakabganj,https://www.zomato.com/agra/saffron-restaurant-rakabganj/info,Casual Dining,3.1,5.0
Open Affaire - Siris 18,800,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/open-affaire-siris-18-tajganj/info,Casual Dining,0.0,0.0
Shree Shayam Ji Bhojnalaya,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/shree-shayam-ji-bhojnalaya-sikandra/info,Bhojanalya,3.0,6.0
Panchhi Petha Namkeen,200,['Mithai'],Agra,Tajganj,https://www.zomato.com/agra/panchhi-petha-namkeen-tajganj/info,Sweet Shop,0.0,0.0
R.D. Food Centre,200,"['North Indian', 'Chinese']",Agra,Dayal Bagh,https://www.zomato.com/agra/r-d-food-centre-dayal-bagh/info,Unknown,3.2,5.0
Chirag Flavours,300,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/chirag-flavours-tajganj/info,Quick Bites,0.0,0.0
Shri Vrindavan Sweet,400,['Mithai'],Agra,Dayal Bagh,https://www.zomato.com/agra/shri-vrindavan-sweet-dayal-bagh/info,Quick Bites,0.0,0.0
Surbhi Bar & Restaurant,800,"['North Indian', 'Chinese', 'Fast Food']",Agra,Mantola,https://www.zomato.com/agra/surbhi-bar-restaurant-mantola/info,Casual Dining,0.0,0.0
Parantha Factory,150,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/parantha-factory-agra-cantt/info,Unknown,0.0,0.0
Uncle Cakes And Bakes,250,"['Fast Food', 'Desserts']",Agra,Shahganj,https://www.zomato.com/agra/uncle-cakes-and-bakes-shahganj/info,Quick Bites,0.0,0.0
"Hotel Nuova, Udarpoorti Pure Veg Family Restaurant",500,"['Chinese', 'Continental', 'North Indian']",Agra,Civil Lines,https://www.zomato.com/agra/hotel-nuova-udarpoorti-pure-veg-family-restaurant-civil-lines/info,Casual Dining,0.0,0.0
Shri Kanha Foods,300,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/shri-kanha-foods-agra-cantt/info,Quick Bites,0.0,0.0
A.V Food Court,400,"['Mithai', 'North Indian', 'South Indian', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/a-v-food-court-sikandra/info,Quick Bites,3.0,4.0
Go 69 Pizza,250,['Pizza'],Agra,Kamla Nagar,https://www.zomato.com/agra/go-69-pizza-kamla-nagar/info,Quick Bites,0.0,0.0
Dawat Restaurant,400,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/dawat-restaurant-2-sikandra/info,Casual Dining,0.0,0.0
Yash Paties And Juice Corner,100,"['Street Food', 'Juices']",Agra,Shahganj,https://www.zomato.com/agra/yash-paties-and-juice-corner-shahganj/info,Unknown,0.0,0.0
Flower Nest,500,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/flower-nest-tajganj/info,Casual Dining,0.0,0.0
Girraj Dhaba,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/girraj-dhaba-sikandra/info,Dhaba,0.0,0.0
Gyani's Snacks Corner,300,['Fast Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/gyanis-snacks-corner-kamla-nagar/info,Quick Bites,3.1,5.0
Little India,300,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/little-india-shahganj/info,Quick Bites,0.0,0.0
The K.S. Royal Restaurant,700,"['North Indian', 'South Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/the-k-s-royal-restaurant-sikandra/info,Casual Dining,0.0,0.0
Family Foods,100,['Fast Food'],Agra,Shahganj,https://www.zomato.com/agra/family-foods-shahganj/info,Quick Bites,0.0,0.0
Hare Krishna Sweets And Restaurant,250,"['North Indian', 'Mithai']",Agra,Tajganj,https://www.zomato.com/agra/hare-krishna-sweets-and-restaurant-tajganj/info,Quick Bites,0.0,0.0
The Tequila - Mansingh Palace,2000,['Finger Food'],Agra,Mansingh Palace-- Tajganj,https://www.zomato.com/agra/the-tequila-mansingh-palace-tajganj/info,Bar,0.0,0.0
Taj Galaxy,500,"['North Indian', 'Chinese', 'Mughlai']",Agra,Tajganj,https://www.zomato.com/agra/taj-galaxy-tajganj/info,Casual Dining,0.0,0.0
The Pavillion,800,"['North Indian', 'Chinese', 'Continental']",Agra,Hotel Atulyaa Taj-- Tajganj,https://www.zomato.com/agra/the-pavillion-tajganj/info,Casual Dining,0.0,0.0
Golden Street Restaurant,800,"['North Indian', 'South Indian']",Agra,Tajganj,https://www.zomato.com/agra/golden-street-restaurant-tajganj/info,Casual Dining,3.1,4.0
Shiv Bhojhnalaya,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/shiv-bhojhnalaya-sikandra/info,Quick Bites,0.0,0.0
Laziz Restaurant,400,"['North Indian', 'Chinese']",Agra,Rakabganj,https://www.zomato.com/agra/laziz-restaurant-rakabganj/info,Quick Bites,0.0,0.0
Shri Anand  Sakahari Bhojan,350,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/shri-anand-sakahari-bhojan-civil-lines/info,Dhaba,3.1,4.0
In Dish,750,"['North Indian', 'Mughlai', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/in-dish-tajganj/info,Casual Dining,0.0,0.0
Spice Garden,800,"['North Indian', 'Chinese', 'Continental']",Agra,Hotel Crystal Inn-- Tajganj,https://www.zomato.com/agra/spice-garden-tajganj/info,Casual Dining,0.0,0.0
Spicy Food Restaurant,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/spicy-food-restaurant-sikandra/info,Quick Bites,0.0,0.0
The Food Factory,300,"['South Indian', 'Chinese']",Agra,Rakabganj,https://www.zomato.com/agra/the-food-factory-rakabganj/info,Quick Bites,0.0,0.0
Swad Restaurant,500,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/swad-restaurant-shahganj/info,Casual Dining,0.0,0.0
Sharma & Sharma,600,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/sharma-sharma-tajganj/info,Casual Dining,0.0,0.0
Swagat Restaurant,300,"['Fast Food', 'Beverages']",Agra,Tajganj,https://www.zomato.com/agra/swagat-restaurant-1-tajganj/info,Quick Bites,0.0,0.0
Kaila Ji Coffee House,50,['Tea'],Agra,Agra Cantt,https://www.zomato.com/agra/kaila-ji-coffee-house-agra-cantt/info,Beverage Shop,0.0,0.0
Swachand,400,['Mughlai'],Agra,Khandari,https://www.zomato.com/agra/swachand-khandari/info,Quick Bites,0.0,0.0
Baba Mutton & Chicken Food Corner,200,"['Fast Food', 'North Indian']",Agra,Tajganj,https://www.zomato.com/agra/baba-mutton-chicken-food-corner-tajganj/info,Unknown,0.0,0.0
Soup Centre,100,"['Beverages', 'Fast Food']",Agra,Kamla Nagar,https://www.zomato.com/agra/soup-centre-kamla-nagar/info,Beverage Shop,0.0,0.0
Indraprasth Restaurant,600,"['North Indian', 'Fast Food', 'American', 'Continental']",Agra,Arjun Nagar,https://www.zomato.com/agra/indraprasth-restaurant-arjun-nagar/info,Casual Dining,0.0,0.0
Shri Ram Restaurant,250,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/shri-ram-restaurant-rakabganj/info,Quick Bites,0.0,0.0
Ambika Restaurant,300,['Chinese'],Agra,Tajganj,https://www.zomato.com/agra/ambika-restaurant-tajganj/info,Quick Bites,0.0,0.0
Curry Kitchen,250,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/curry-kitchen-agra-cantt/info,Quick Bites,0.0,0.0
Dauji Chat Bhandhar,150,['Street Food'],Agra,Sikandra,https://www.zomato.com/agra/dauji-chat-bhandhar-sikandra/info,Quick Bites,0.0,0.0
Agra Puri Bhandar,100,"['North Indian', 'Mithai']",Agra,Tajganj,https://www.zomato.com/agra/agra-puri-bhandar-tajganj/info,Unknown,0.0,0.0
Jalsa Ice Cream And Faluda,100,['Beverages'],Agra,Sikandra,https://www.zomato.com/agra/jalsa-ice-cream-and-faluda-sikandra/info,Food Truck,0.0,0.0
Udarpoorti Restaurant,500,"['North Indian', 'Continental', 'Chinese']",Agra,Shahganj,https://www.zomato.com/agra/udarpoorti-restaurant-shahganj/info,Quick Bites,0.0,0.0
R.K. Bhojnalya,500,"['North Indian', 'Arabian', 'Asian', 'Assamese']",Agra,Agra Cantt,https://www.zomato.com/agra/r-k-bhojnalya-agra-cantt/info,Quick Bites,0.0,0.0
Horizon,800,"['North Indian', 'Chinese', 'Continental']",Agra,Hotel Crystal Inn-- Tajganj,https://www.zomato.com/agra/horizon-tajganj/info,Casual Dining,0.0,0.0
Kuch Bhi - Siri 18,1100,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/kuch-bhi-siri-18-tajganj/info,Casual Dining,0.0,0.0
Punjabi Grillz,200,['Fast Food'],Agra,Sikandra,https://www.zomato.com/agra/punjabi-grillz-2-sikandra/info,Quick Bites,0.0,0.0
Punjabi Tadka - Y R Foods,300,"['Chinese', 'North Indian']",Agra,Agra Cantt,https://www.zomato.com/agra/punjabi-tadka-y-r-foods-agra-cantt/info,Quick Bites,0.0,0.0
Jalsa - Ice Cream & Faluda Corner,200,"['Ice Cream', 'Beverages', 'Juices']",Agra,Tajganj,https://www.zomato.com/agra/jalsa-ice-cream-faluda-corner-tajganj/info,Dessert Parlor,0.0,0.0
DR Food,200,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/dr-food-rakabganj/info,Quick Bites,0.0,0.0
Astha Family Dhaba,150,['Chinese'],Agra,Tajganj,https://www.zomato.com/agra/astha-family-dhaba-tajganj/info,Quick Bites,0.0,0.0
Dr Food Plaza,200,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/dr-food-plaza-shahganj/info,Quick Bites,0.0,0.0
The Swaad Restaurant,300,"['North Indian', 'Mughlai']",Agra,Sikandra,https://www.zomato.com/agra/the-swaad-restaurant-sikandra/info,Quick Bites,0.0,0.0
Chaatwala,150,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/chaatwala-agra-cantt/info,Quick Bites,0.0,0.0
Jax Ambya Khaza Pizza Corner,200,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/jax-ambya-khaza-pizza-corner-shahganj/info,Quick Bites,0.0,0.0
Curry house Restaurant,300,"['North Indian', 'South Indian', 'Italian']",Agra,Tajganj,https://www.zomato.com/agra/curry-house-restaurant-tajganj/info,Quick Bites,0.0,0.0
Sheetal Restaurant,300,"['North Indian', 'Chinese']",Agra,Agra Cantt,https://www.zomato.com/agra/sheetal-restaurant-agra-cantt/info,Quick Bites,0.0,0.0
Indian Accent,500,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/indian-accent-tajganj/info,Casual Dining,0.0,0.0
Hotel S.R Palace & Restaurant,400,"['North Indian', 'Chinese', 'Continental']",Agra,Sikandra,https://www.zomato.com/agra/hotel-s-r-palace-restaurant-sikandra/info,Casual Dining,0.0,0.0
Gopal Dosa Corner,200,['South Indian'],Agra,Lohamandi,https://www.zomato.com/agra/gopal-dosa-corner-lohamandi/info,Quick Bites,0.0,0.0
Salim Hotel,200,['North Indian'],Agra,Mantola,https://www.zomato.com/agra/salim-hotel-mantola/info,Casual Dining,0.0,0.0
Porwal Bhojhnalaya,150,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/porwal-bhojhnalaya-sikandra/info,Quick Bites,0.0,0.0
Captain Burger,300,"['Burger', 'Cafe']",Agra,Sikandra,https://www.zomato.com/agra/captain-burger-sikandra/info,Quick Bites,0.0,0.0
Priya Hotel,600,"['North Indian', 'Chinese', 'Mughlai']",Agra,Tajganj,https://www.zomato.com/agra/priya-hotel-tajganj/info,Quick Bites,0.0,0.0
Sizzler,1000,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/sizzler-tajganj/info,Casual Dining,0.0,0.0
Ck Family restaurant,200,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/ck-family-restaurant-sikandra/info,Quick Bites,0.0,0.0
Punjabi Rasoi,300,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/punjabi-rasoi-agra-cantt/info,Unknown,0.0,0.0
Maple Grand,200,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/maple-grand-tajganj/info,Quick Bites,0.0,0.0
Zaika Restaurant,400,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/zaika-restaurant-agra-cantt/info,Casual Dining,0.0,0.0
Maa Vaishno Fast Food & Restaurant,200,['South Indian'],Agra,Kuberpur,https://www.zomato.com/agra/maa-vaishno-fast-food-restaurant-kuberpur/info,Quick Bites,0.0,0.0
Prem Sagar Restaurant,300,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/prem-sagar-restaurant-agra-cantt/info,Quick Bites,0.0,0.0
Khushi Bhojhnalaya,150,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/khushi-bhojhnalaya-sikandra/info,Bhojanalya,0.0,0.0
Pandit Ji Chat Bhandaar,100,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/pandit-ji-chat-bhandaar-agra-cantt/info,Quick Bites,0.0,0.0
Nice Taj View Point,450,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/nice-taj-view-point-tajganj/info,Casual Dining,0.0,0.0
Taste of India,700,"['North Indian', 'Fast Food']",Agra,Tajganj,https://www.zomato.com/agra/taste-of-india-2-tajganj/info,Casual Dining,0.0,0.0
Aashadeep Restaurant,300,['North Indian'],Agra,Dayal Bagh,https://www.zomato.com/agra/aashadeep-restaurant-dayal-bagh/info,Quick Bites,0.0,0.0
Hotel King Park Avenue,350,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/hotel-king-park-avenue-civil-lines/info,Quick Bites,0.0,0.0
Shelter Restaurant,600,"['North Indian', 'Continental', 'South Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/shelter-restaurant-sikandra/info,Casual Dining,0.0,0.0
Hasty Tasty,200,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/hasty-tasty-tajganj/info,Quick Bites,0.0,0.0
: Panchhi petha,250,['Desserts'],Agra,Agra Cantt,https://www.zomato.com/agra/panchhi-petha-agra-cantt/info,Sweet Shop,0.0,0.0
Dipu Dhabha,200,['Mithai'],Agra,Sikandra,https://www.zomato.com/agra/dipu-dhabha-sikandra/info,Sweet Shop,0.0,0.0
Hotel Eastlite Bar And Restaurant,700,"['North Indian', 'Chinese']",Agra,Civil Lines,https://www.zomato.com/agra/hotel-eastlite-bar-and-restaurant-civil-lines/info,Casual Dining,0.0,0.0
Jain Petha,250,"['Fast Food', 'Bakery']",Agra,Kamla Nagar,https://www.zomato.com/agra/jain-petha-kamla-nagar/info,Bakery,0.0,0.0
Yadav Misthan Bhandar,200,"['Mithai', 'Fast Food']",Agra,Shahganj,https://www.zomato.com/agra/yadav-misthan-bhandar-shahganj/info,Sweet Shop,0.0,0.0
Energy tandoori chai.com,150,['Healthy Food'],Agra,Sikandra,https://www.zomato.com/agra/energy-tandoori-chai-com-sikandra/info,Quick Bites,0.0,0.0
Shake Valley,100,['Beverages'],Agra,Sikandra,https://www.zomato.com/agra/shake-valley-sikandra/info,Beverage Shop,0.0,0.0
Biryaniwala,200,['Biryani'],Agra,Shahganj,https://www.zomato.com/agra/biryaniwala-shahganj/info,Unknown,0.0,0.0
Punjabi Dhaba,250,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/punjabi-dhaba-tajganj/info,Quick Bites,0.0,0.0
Hungry Birds,250,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/hungry-birds-2-tajganj/info,Quick Bites,0.0,0.0
Pizzeria,200,['Fast Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/pizzeria-1-kamla-nagar/info,Quick Bites,0.0,0.0
Jain Fast Food,200,"['South Indian', 'Fast Food']",Agra,Kamla Nagar,https://www.zomato.com/agra/jain-fast-food-kamla-nagar/info,Quick Bites,0.0,0.0
Fitoor,300,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/fitoor-tajganj/info,Quick Bites,0.0,0.0
Tapasya Restaurant,250,['North Indian'],Agra,Trans Yamuna,https://www.zomato.com/agra/tapasya-restaurant-trans-yamuna/info,Quick Bites,0.0,0.0
The Turban Master Chef Street Food,200,"['Fast Food', 'Street Food']",Agra,Agra Cantt,https://www.zomato.com/agra/the-turban-master-chef-street-food-agra-cantt/info,Quick Bites,0.0,0.0
Mugal Rasoi,200,['Fast Food'],Agra,Agra Cantt,https://www.zomato.com/agra/mugal-rasoi-agra-cantt/info,Quick Bites,0.0,0.0
Mehfil Restaurant,600,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/mehfil-restaurant-1-tajganj/info,Casual Dining,0.0,0.0
THE CLOVE,600,"['North Indian', 'Chinese', 'Biryani']",Agra,Tajganj,https://www.zomato.com/agra/the-clove-tajganj/info,Casual Dining,0.0,0.0
Periwinkle Multicuisine Restaurant,900,"['North Indian', 'Continental', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/periwinkle-multicuisine-restaurant-tajganj/info,Casual Dining,0.0,0.0
Super Hemant Petha Store Sweets And Namkeen,300,['Mithai'],Agra,Arjun Nagar,https://www.zomato.com/agra/super-hemant-petha-store-sweets-and-namkeen-arjun-nagar/info,Sweet Shop,0.0,0.0
Hotel Taj Prince,500,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/hotel-taj-prince-tajganj/info,Casual Dining,0.0,0.0
Flower of Heaven,400,"['North Indian', 'South Indian']",Agra,Tajganj,https://www.zomato.com/agra/flower-of-heaven-tajganj/info,Quick Bites,0.0,0.0
Peshwa Family Restaurant,600,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/peshwa-family-restaurant-1-tajganj/info,Casual Dining,0.0,0.0
Deviram Food Circle,200,"['Mithai', 'Fast Food', 'Street Food']",Agra,Lohamandi,https://www.zomato.com/agra/deviram-food-circle-lohamandi/info,Sweet Shop,4.0,207.0
D Jail House- Hungry Slurp,300,"['Awadhi', 'Chinese', 'Mughlai', 'North Indian']",Agra,Sikandra,https://www.zomato.com/agra/d-jail-house-hungry-slurp-sikandra/info,Unknown,4.0,146.0
